"3","163","A","20-29 YEARS","3","16904"
"3","163","A","30-39 YEARS","1","18610"
"3","163","A","40-49 YEARS","2","24332"
"3","163","C","5-9 YEARS","3","9667"
"3","163","A","50-59 YEARS","2","20839"
"3","164","C","10-14 YEARS","27","9562"
"3","164","C","15-19 YEARS","12","11569"
"3","164","A","20-29 YEARS","8","17364"
"3","164","A","30-39 YEARS","17","17310"
"3","164","A","40-49 YEARS","9","20295"
"3","164","C","5-9 YEARS","22","9088"
"3","164","A","50-59 YEARS","12","15816"
"3","165","C","10-14 YEARS","33","13204"
"3","165","C","15-19 YEARS","31","13505"
"3","165","A","20-29 YEARS","18","24264"
"3","165","A","30-39 YEARS","39","24118"
"3","165","A","40-49 YEARS","37","28507"
"3","165","C","5-9 YEARS","32","12781"
"3","165","A","50-59 YEARS","22","20925"
"3","166","C","10-14 YEARS","6","13385"
"3","166","C","15-19 YEARS","5","15087"
"3","166","A","20-29 YEARS","2","25885"
"3","166","A","30-39 YEARS","9","28208"
"3","166","A","40-49 YEARS","5","32760"
"3","166","C","5-9 YEARS","8","12135"
"3","166","A","50-59 YEARS","5","26518"
"3","168","C","10-14 YEARS","5","9768"
"3","168","C","15-19 YEARS","3","15915"
"3","168","A","20-29 YEARS","2","40941"
"3","168","A","30-39 YEARS","1","23207"
"3","168","A","40-49 YEARS","2","23757"
"3","168","C","5-9 YEARS","5","9185"
"3","169","A","20-29 YEARS","1","7870"
"3","170","C","10-14 YEARS","78","40551"
"3","170","C","15-19 YEARS","46","39116"
"3","170","A","20-29 YEARS","42","65469"
"3","170","A","30-39 YEARS","35","80227"
"3","170","A","40-49 YEARS","36","92161"
"3","170","C","5-9 YEARS","81","36825"
"3","170","A","50-59 YEARS","33","74357"
"3","171","C","10-14 YEARS","2","11208"
"3","171","C","15-19 YEARS","2","9730"
"3","171","A","20-29 YEARS","4","18390"
"3","171","A","30-39 YEARS","6","22712"
"3","171","A","40-49 YEARS","3","26005"
"3","171","C","5-9 YEARS","3","10279"
"3","171","A","50-59 YEARS","1","21002"
"3","172","C","10-14 YEARS","23","12587"
"3","172","C","15-19 YEARS","10","13839"
"3","172","A","20-29 YEARS","2","22948"
"3","172","A","30-39 YEARS","6","24031"
"3","172","A","40-49 YEARS","6","26732"
"3","172","C","5-9 YEARS","16","11562"
"3","172","A","50-59 YEARS","3","22784"
"3","173","C","10-14 YEARS","25","23712"
"3","173","C","15-19 YEARS","13","22062"
"3","173","A","20-29 YEARS","11","33155"
"3","173","A","30-39 YEARS","18","46401"
"3","173","A","40-49 YEARS","20","51488"
"3","173","C","5-9 YEARS","35","20466"
"3","173","A","50-59 YEARS","8","40915"
"3","174","C","10-14 YEARS","1","10365"
"3","174","C","15-19 YEARS","1","10190"
"3","174","A","30-39 YEARS","1","21244"
"3","174","A","40-49 YEARS","2","23731"
"3","174","C","5-9 YEARS","2","9668"
"3","174","A","50-59 YEARS","1","19233"
"3","175","C","10-14 YEARS","240","24545"
"3","175","C","15-19 YEARS","112","22595"
"3","175","A","20-29 YEARS","60","33255"
"3","175","A","30-39 YEARS","110","40422"
"3","175","A","40-49 YEARS","101","46445"
"3","175","C","5-9 YEARS","222","22947"
"3","175","A","50-59 YEARS","66","34285"
"3","176","C","10-14 YEARS","100","10667"
"3","176","C","15-19 YEARS","51","10174"
"3","176","A","20-29 YEARS","33","19987"
"3","176","A","30-39 YEARS","49","20593"
"3","176","A","40-49 YEARS","48","22516"
"3","176","C","5-9 YEARS","118","10289"
"3","176","A","50-59 YEARS","21","17599"
"3","177","C","10-14 YEARS","4","11491"
"3","177","A","20-29 YEARS","1","22211"
"3","177","A","40-49 YEARS","2","26264"
"3","177","A","50-59 YEARS","3","21738"
"3","178","C","10-14 YEARS","15","14450"
"3","178","C","15-19 YEARS","12","17909"
"3","178","A","20-29 YEARS","6","30721"
"3","178","A","30-39 YEARS","10","29972"
"3","178","A","40-49 YEARS","14","35097"
"3","178","C","5-9 YEARS","13","12509"
"3","178","A","50-59 YEARS","8","28083"
"3","179","C","10-14 YEARS","1","7958"
"3","179","C","5-9 YEARS","3","6880"
"3","179","A","50-59 YEARS","1","16498"
"3","180","C","10-14 YEARS","22","34088"
"3","180","C","15-19 YEARS","12","33163"
"3","180","A","20-29 YEARS","6","53214"
"3","180","A","30-39 YEARS","6","64496"
"3","180","A","40-49 YEARS","9","81287"
"3","180","C","5-9 YEARS","24","29486"
"3","180","A","50-59 YEARS","1","63608"
"3","181","C","10-14 YEARS","1","10734"
"3","181","A","30-39 YEARS","1","20705"
"3","181","C","5-9 YEARS","3","10009"
"3","182","C","10-14 YEARS","4","8075"
"3","182","C","15-19 YEARS","1","8683"
"3","182","A","20-29 YEARS","1","13275"
"3","182","A","30-39 YEARS","1","16119"
"3","182","A","40-49 YEARS","1","19001"
"3","183","C","10-14 YEARS","19","13286"
"3","183","C","15-19 YEARS","6","11428"
"3","183","A","20-29 YEARS","6","14988"
"3","183","A","30-39 YEARS","17","22579"
"3","183","A","40-49 YEARS","11","26782"
"3","183","C","5-9 YEARS","12","11529"
"3","183","A","50-59 YEARS","1","19418"
"3","184","C","10-14 YEARS","1","13889"
"3","184","C","15-19 YEARS","1","13467"
"3","184","A","30-39 YEARS","2","24748"
"3","184","A","40-49 YEARS","2","30348"
"3","184","C","5-9 YEARS","2","11740"
"3","184","A","50-59 YEARS","1","26178"
"3","185","C","10-14 YEARS","1","7053"
"3","185","A","40-49 YEARS","1","16512"
"3","186","C","10-14 YEARS","16","11818"
"3","186","C","15-19 YEARS","5","11196"
"3","186","A","20-29 YEARS","1","18246"
"3","186","A","30-39 YEARS","11","23268"
"3","186","A","40-49 YEARS","3","25992"
"3","186","C","5-9 YEARS","16","9725"
"3","186","A","50-59 YEARS","4","22741"
"3","187","C","10-14 YEARS","14","8878"
"3","187","C","15-19 YEARS","8","9107"
"3","187","A","20-29 YEARS","9","16101"
"3","187","A","30-39 YEARS","7","18464"
"3","187","A","40-49 YEARS","3","20980"
"3","187","C","5-9 YEARS","27","7368"
"3","187","A","50-59 YEARS","5","18148"
"3","188","C","10-14 YEARS","1","5664"
"3","189","C","10-14 YEARS","19","26595"
"3","189","C","15-19 YEARS","22","23840"
"3","189","A","20-29 YEARS","20","30734"
"3","189","A","30-39 YEARS","36","52886"
"3","189","A","40-49 YEARS","36","60101"
"3","189","C","5-9 YEARS","20","24658"
"3","189","A","50-59 YEARS","14","45208"
"3","190","C","10-14 YEARS","455","83310"
"3","190","C","15-19 YEARS","215","77083"
"3","190","A","20-29 YEARS","117","124227"
"3","190","A","30-39 YEARS","133","157898"
"3","190","A","40-49 YEARS","163","183405"
"3","190","C","5-9 YEARS","558","74156"
"3","190","A","50-59 YEARS","88","136579"
"3","191","C","10-14 YEARS","185","113142"
"3","191","C","15-19 YEARS","71","109816"
"3","191","A","20-29 YEARS","55","226952"
"3","191","A","30-39 YEARS","62","209211"
"3","191","A","40-49 YEARS","45","206577"
"3","191","C","5-9 YEARS","301","107128"
"3","191","A","50-59 YEARS","39","160119"
"3","193","C","10-14 YEARS","46","30182"
"3","193","C","15-19 YEARS","28","28114"
"3","193","A","20-29 YEARS","24","41863"
"3","193","A","30-39 YEARS","20","56828"
"3","193","A","40-49 YEARS","19","65528"
"3","193","C","5-9 YEARS","65","28188"
"3","193","A","50-59 YEARS","11","48030"
"3","194","C","10-14 YEARS","115","32174"
"3","194","C","15-19 YEARS","42","26462"
"3","194","A","20-29 YEARS","39","53495"
"3","194","A","30-39 YEARS","42","76452"
"3","194","A","40-49 YEARS","53","76574"
"3","194","C","5-9 YEARS","108","31504"
"3","194","A","50-59 YEARS","37","55966"
"3","195","C","10-14 YEARS","27","14615"
"3","195","C","15-19 YEARS","18","14102"
"3","195","A","20-29 YEARS","5","21197"
"3","195","A","30-39 YEARS","15","29301"
"3","195","A","40-49 YEARS","8","33251"
"3","195","C","5-9 YEARS","49","12516"
"3","195","A","50-59 YEARS","5","26227"
"3","196","C","10-14 YEARS","34","14285"
"3","196","C","15-19 YEARS","6","13701"
"3","196","A","20-29 YEARS","5","23382"
"3","196","A","30-39 YEARS","8","26966"
"3","196","A","40-49 YEARS","3","27627"
"3","196","C","5-9 YEARS","58","13960"
"3","196","A","50-59 YEARS","5","22252"
"3","197","C","10-14 YEARS","96","21029"
"3","197","C","15-19 YEARS","37","23202"
"3","197","A","20-29 YEARS","16","43232"
"3","197","A","30-39 YEARS","8","46451"
"3","197","A","40-49 YEARS","14","46202"
"3","197","C","5-9 YEARS","114","21235"
"3","197","A","50-59 YEARS","5","33572"
"3","198","C","10-14 YEARS","30","14946"
"3","198","C","15-19 YEARS","12","13688"
"3","198","A","20-29 YEARS","6","26198"
"3","198","A","30-39 YEARS","2","31628"
"3","198","A","40-49 YEARS","5","34318"
"3","198","C","5-9 YEARS","35","13779"
"3","198","A","50-59 YEARS","8","26861"
"3","199","C","10-14 YEARS","22","21610"
"3","199","C","15-19 YEARS","20","20202"
"3","199","A","20-29 YEARS","28","34058"
"3","199","A","30-39 YEARS","35","41084"
"3","199","A","40-49 YEARS","46","43757"
"3","199","C","5-9 YEARS","33","19469"
"3","199","A","50-59 YEARS","21","37499"
"3","200","C","10-14 YEARS","70","30116"
"3","200","C","15-19 YEARS","33","37805"
"3","200","A","20-29 YEARS","26","102719"
"3","200","A","30-39 YEARS","47","89689"
"3","200","A","40-49 YEARS","31","82013"
"3","200","C","5-9 YEARS","105","33619"
"3","200","A","50-59 YEARS","59","67627"
"3","201","C","10-14 YEARS","204","47985"
"3","201","C","15-19 YEARS","59","37764"
"3","201","A","20-29 YEARS","32","73758"
"3","201","A","30-39 YEARS","48","116092"
"3","201","A","40-49 YEARS","25","106242"
"3","201","C","5-9 YEARS","500","49929"
"3","201","A","50-59 YEARS","27","73015"
"3","202","A","20-29 YEARS","1","0"
"3","202","C","5-9 YEARS","1","0"
"3","203","A","40-49 YEARS","1","0"
"3","205","A","30-39 YEARS","1","0"
"3","205","C","5-9 YEARS","1","0"
"3","206","C","10-14 YEARS","253","25002"
"3","206","C","15-19 YEARS","91","21597"
"3","206","A","20-29 YEARS","60","30845"
"3","206","A","30-39 YEARS","85","48874"
"3","206","A","40-49 YEARS","69","47972"
"3","206","C","5-9 YEARS","427","22991"
"3","206","A","50-59 YEARS","55","34907"
"3","207","C","10-14 YEARS","247","69527"
"3","207","C","15-19 YEARS","115","65246"
"3","207","A","20-29 YEARS","175","132791"
"3","207","A","30-39 YEARS","251","154456"
"3","207","A","40-49 YEARS","188","146597"
"3","207","C","5-9 YEARS","367","70962"
"3","207","A","50-59 YEARS","146","108300"
"3","208","C","10-14 YEARS","317","47230"
"3","208","C","15-19 YEARS","126","36457"
"3","208","A","20-29 YEARS","47","63974"
"3","208","A","30-39 YEARS","84","98958"
"3","208","A","40-49 YEARS","94","108783"
"3","208","C","5-9 YEARS","575","44414"
"3","208","A","50-59 YEARS","46","83029"
"3","209","C","10-14 YEARS","94","19468"
"3","209","C","15-19 YEARS","44","17043"
"3","209","A","20-29 YEARS","21","40663"
"3","209","A","30-39 YEARS","31","47853"
"3","209","A","40-49 YEARS","31","47774"
"3","209","C","5-9 YEARS","178","19290"
"3","209","A","50-59 YEARS","14","34565"
"3","210","C","10-14 YEARS","492","52782"
"3","210","C","15-19 YEARS","264","42581"
"3","210","A","20-29 YEARS","151","72063"
"3","210","A","30-39 YEARS","220","108562"
"3","210","A","40-49 YEARS","226","115524"
"3","210","C","5-9 YEARS","598","49622"
"3","210","A","50-59 YEARS","147","89883"
"3","211","C","10-14 YEARS","265","33352"
"3","211","C","15-19 YEARS","149","27614"
"3","211","A","20-29 YEARS","97","43721"
"3","211","A","30-39 YEARS","157","67401"
"3","211","A","40-49 YEARS","149","71843"
"3","211","C","5-9 YEARS","378","30708"
"3","211","A","50-59 YEARS","94","55406"
"3","212","C","10-14 YEARS","469","86247"
"3","212","C","15-19 YEARS","221","85001"
"3","212","A","20-29 YEARS","161","163977"
"3","212","A","30-39 YEARS","229","174464"
"3","212","A","40-49 YEARS","212","183042"
"3","212","C","5-9 YEARS","628","80664"
"3","212","A","50-59 YEARS","125","138816"
"3","214","C","10-14 YEARS","54","5140"
"3","214","C","15-19 YEARS","23","5745"
"3","214","A","20-29 YEARS","18","12433"
"3","214","A","30-39 YEARS","22","13079"
"3","214","A","40-49 YEARS","21","13284"
"3","214","C","5-9 YEARS","78","5096"
"3","214","A","50-59 YEARS","18","12672"
"3","215","C","10-14 YEARS","108","6893"
"3","215","C","15-19 YEARS","56","7956"
"3","215","A","20-29 YEARS","22","13063"
"3","215","A","30-39 YEARS","33","13594"
"3","215","A","40-49 YEARS","19","15182"
"3","215","C","5-9 YEARS","112","6132"
"3","215","A","50-59 YEARS","11","13079"
"3","216","C","10-14 YEARS","52","11251"
"3","216","C","15-19 YEARS","33","10093"
"3","216","A","20-29 YEARS","18","14754"
"3","216","A","30-39 YEARS","38","21346"
"3","216","A","40-49 YEARS","36","24612"
"3","216","C","5-9 YEARS","61","10283"
"3","216","A","50-59 YEARS","24","21908"
"3","217","C","10-14 YEARS","292","33481"
"3","217","C","15-19 YEARS","137","28329"
"3","217","A","20-29 YEARS","105","45217"
"3","217","A","30-39 YEARS","155","69028"
"3","217","A","40-49 YEARS","127","71641"
"3","217","C","5-9 YEARS","444","31510"
"3","217","A","50-59 YEARS","66","52264"
"3","218","C","10-14 YEARS","86","10904"
"3","218","C","15-19 YEARS","60","12051"
"3","218","A","20-29 YEARS","45","20710"
"3","218","A","30-39 YEARS","43","21946"
"3","218","A","40-49 YEARS","42","24706"
"3","218","C","5-9 YEARS","123","10001"
"3","218","A","50-59 YEARS","26","20600"
"3","219","C","10-14 YEARS","24","7558"
"3","219","C","15-19 YEARS","9","6676"
"3","219","A","20-29 YEARS","9","10069"
"3","219","A","30-39 YEARS","4","14115"
"3","219","A","40-49 YEARS","12","14612"
"3","219","C","5-9 YEARS","25","6767"
"3","219","A","50-59 YEARS","7","11328"
"3","220","C","10-14 YEARS","236","29990"
"3","220","C","15-19 YEARS","100","27046"
"3","220","A","20-29 YEARS","31","58824"
"3","220","A","30-39 YEARS","37","70535"
"3","220","A","40-49 YEARS","30","73359"
"3","220","C","5-9 YEARS","486","28881"
"3","220","A","50-59 YEARS","23","60180"
"3","221","C","10-14 YEARS","123","31312"
"3","221","C","15-19 YEARS","46","26706"
"3","221","A","20-29 YEARS","23","45978"
"3","221","A","30-39 YEARS","25","62619"
"3","221","A","40-49 YEARS","34","68556"
"3","221","C","5-9 YEARS","260","29835"
"3","221","A","50-59 YEARS","18","53657"
"3","222","C","10-14 YEARS","18","8380"
"3","222","C","15-19 YEARS","17","7174"
"3","222","A","20-29 YEARS","16","43369"
"3","222","A","30-39 YEARS","18","39911"
"3","222","A","40-49 YEARS","17","29724"
"3","222","C","5-9 YEARS","44","9544"
"3","222","A","50-59 YEARS","10","24369"
"3","223","C","10-14 YEARS","42","15691"
"3","223","C","15-19 YEARS","29","13904"
"3","223","A","20-29 YEARS","23","49835"
"3","223","A","30-39 YEARS","36","59654"
"3","223","A","40-49 YEARS","25","50176"
"3","223","C","5-9 YEARS","69","17121"
"3","223","A","50-59 YEARS","20","38908"
"3","224","C","10-14 YEARS","63","13028"
"3","224","C","15-19 YEARS","33","13091"
"3","224","A","20-29 YEARS","18","20382"
"3","224","A","30-39 YEARS","21","24897"
"3","224","A","40-49 YEARS","35","25817"
"3","224","C","5-9 YEARS","117","12311"
"3","224","A","50-59 YEARS","18","20115"
"3","225","C","10-14 YEARS","49","13376"
"3","225","C","15-19 YEARS","16","10869"
"3","225","A","20-29 YEARS","16","15986"
"3","225","A","30-39 YEARS","16","24254"
"3","225","A","40-49 YEARS","25","25864"
"3","225","C","5-9 YEARS","36","12096"
"3","225","A","50-59 YEARS","13","19338"
"3","226","C","10-14 YEARS","54","11435"
"3","226","C","15-19 YEARS","15","10185"
"3","226","A","20-29 YEARS","10","17411"
"3","226","A","30-39 YEARS","20","23528"
"3","226","A","40-49 YEARS","20","24964"
"3","226","C","5-9 YEARS","85","10708"
"3","226","A","50-59 YEARS","17","19938"
"3","227","C","10-14 YEARS","8","5021"
"3","227","C","15-19 YEARS","8","4850"
"3","227","A","20-29 YEARS","3","7527"
"3","227","A","30-39 YEARS","9","9446"
"3","227","A","40-49 YEARS","8","11460"
"3","227","C","5-9 YEARS","10","4585"
"3","227","A","50-59 YEARS","6","8345"
"3","228","C","10-14 YEARS","38","9468"
"3","228","C","15-19 YEARS","19","13710"
"3","228","A","20-29 YEARS","22","25835"
"3","228","A","30-39 YEARS","28","19261"
"3","228","A","40-49 YEARS","15","20602"
"3","228","C","5-9 YEARS","44","8779"
"3","228","A","50-59 YEARS","18","16893"
"3","229","C","10-14 YEARS","193","15086"
"3","229","C","15-19 YEARS","96","16991"
"3","229","A","20-29 YEARS","94","33741"
"3","229","A","30-39 YEARS","121","32109"
"3","229","A","40-49 YEARS","121","34284"
"3","229","C","5-9 YEARS","128","13971"
"3","229","A","50-59 YEARS","84","27505"
"3","230","C","10-14 YEARS","69","14114"
"3","230","C","15-19 YEARS","39","12623"
"3","230","A","20-29 YEARS","32","19988"
"3","230","A","30-39 YEARS","54","29981"
"3","230","A","40-49 YEARS","43","31847"
"3","230","C","5-9 YEARS","83","13116"
"3","230","A","50-59 YEARS","37","24870"
"3","231","C","10-14 YEARS","171","23868"
"3","231","C","15-19 YEARS","109","21959"
"3","231","A","20-29 YEARS","56","30520"
"3","231","A","30-39 YEARS","84","44835"
"3","231","A","40-49 YEARS","69","52774"
"3","231","C","5-9 YEARS","194","21379"
"3","231","A","50-59 YEARS","70","41430"
"3","232","C","10-14 YEARS","116","34634"
"3","232","C","15-19 YEARS","57","33271"
"3","232","A","20-29 YEARS","62","75284"
"3","232","A","30-39 YEARS","70","77048"
"3","232","A","40-49 YEARS","51","80652"
"3","232","C","5-9 YEARS","158","34041"
"3","232","A","50-59 YEARS","47","60003"
"3","233","C","10-14 YEARS","41","20227"
"3","233","C","15-19 YEARS","20","18441"
"3","233","A","20-29 YEARS","10","26759"
"3","233","A","30-39 YEARS","21","37186"
"3","233","A","40-49 YEARS","21","40206"
"3","233","C","5-9 YEARS","39","18065"
"3","233","A","50-59 YEARS","13","27301"
"3","234","C","10-14 YEARS","105","43637"
"3","234","C","15-19 YEARS","54","39207"
"3","234","A","20-29 YEARS","34","76370"
"3","234","A","30-39 YEARS","48","89696"
"3","234","A","40-49 YEARS","47","84782"
"3","234","C","5-9 YEARS","90","41008"
"3","234","A","50-59 YEARS","32","59141"
"3","235","C","10-14 YEARS","24","15273"
"3","235","C","15-19 YEARS","7","18805"
"3","235","A","20-29 YEARS","4","51800"
"3","235","A","30-39 YEARS","1","33895"
"3","235","A","40-49 YEARS","1","31414"
"3","235","C","5-9 YEARS","26","15986"
"3","235","A","50-59 YEARS","1","21671"
"3","236","C","10-14 YEARS","237","30154"
"3","236","C","15-19 YEARS","104","29204"
"3","236","A","20-29 YEARS","60","58826"
"3","236","A","30-39 YEARS","67","61381"
"3","236","A","40-49 YEARS","89","59426"
"3","236","C","5-9 YEARS","272","28942"
"3","236","A","50-59 YEARS","68","41982"
"3","237","C","10-14 YEARS","2","7285"
"3","237","C","15-19 YEARS","5","7240"
"3","237","A","20-29 YEARS","6","14916"
"3","237","A","30-39 YEARS","10","13846"
"3","237","A","40-49 YEARS","10","14301"
"3","237","C","5-9 YEARS","10","6824"
"3","237","A","50-59 YEARS","7","10807"
"3","238","C","10-14 YEARS","57","23887"
"3","238","C","15-19 YEARS","33","23902"
"3","238","A","20-29 YEARS","42","38113"
"3","238","A","30-39 YEARS","54","46629"
"3","238","A","40-49 YEARS","48","50114"
"3","238","C","5-9 YEARS","62","21266"
"3","238","A","50-59 YEARS","37","38799"
"3","239","C","10-14 YEARS","42","7220"
"3","239","C","15-19 YEARS","21","8092"
"3","239","A","20-29 YEARS","21","13035"
"3","239","A","30-39 YEARS","19","13608"
"3","239","A","40-49 YEARS","25","15361"
"3","239","C","5-9 YEARS","51","6067"
"3","239","A","50-59 YEARS","19","12989"
"3","240","C","10-14 YEARS","28","20327"
"3","240","C","15-19 YEARS","15","25674"
"3","240","A","20-29 YEARS","21","54587"
"3","240","A","30-39 YEARS","20","45350"
"3","240","A","40-49 YEARS","17","49657"
"3","240","C","5-9 YEARS","28","19556"
"3","240","A","50-59 YEARS","19","42223"
"3","241","C","10-14 YEARS","39","13861"
"3","241","C","15-19 YEARS","25","16200"
"3","241","A","20-29 YEARS","30","27181"
"3","241","A","30-39 YEARS","30","29988"
"3","241","A","40-49 YEARS","42","34971"
"3","241","C","5-9 YEARS","45","12905"
"3","241","A","50-59 YEARS","38","32327"
"3","242","C","10-14 YEARS","84","12341"
"3","242","C","15-19 YEARS","27","11715"
"3","242","A","20-29 YEARS","24","23681"
"3","242","A","30-39 YEARS","32","25614"
"3","242","A","40-49 YEARS","21","30912"
"3","242","C","5-9 YEARS","87","11171"
"3","242","A","50-59 YEARS","21","27100"
"3","243","C","10-14 YEARS","22","9376"
"3","243","C","15-19 YEARS","8","8974"
"3","243","A","20-29 YEARS","7","18961"
"3","243","A","30-39 YEARS","7","21601"
"3","243","A","40-49 YEARS","3","24460"
"3","243","C","5-9 YEARS","30","9164"
"3","243","A","50-59 YEARS","1","21695"
"3","244","C","10-14 YEARS","95","9067"
"3","244","C","15-19 YEARS","47","9914"
"3","244","A","20-29 YEARS","17","16234"
"3","244","A","30-39 YEARS","33","18468"
"3","244","A","40-49 YEARS","17","21534"
"3","244","C","5-9 YEARS","102","8029"
"3","244","A","50-59 YEARS","15","19128"
"3","245","C","10-14 YEARS","100","25882"
"3","245","C","15-19 YEARS","63","25800"
"3","245","A","20-29 YEARS","44","42948"
"3","245","A","30-39 YEARS","46","48241"
"3","245","A","40-49 YEARS","59","57309"
"3","245","C","5-9 YEARS","121","23365"
"3","245","A","50-59 YEARS","39","49224"
"3","246","C","10-14 YEARS","141","4524"
"3","246","C","15-19 YEARS","41","4938"
"3","246","A","20-29 YEARS","16","8643"
"3","246","A","30-39 YEARS","15","9560"
"3","246","A","40-49 YEARS","18","12277"
"3","246","C","5-9 YEARS","240","4117"
"3","246","A","50-59 YEARS","12","10545"
"3","247","C","10-14 YEARS","11","3502"
"3","247","C","15-19 YEARS","5","4145"
"3","247","A","20-29 YEARS","2","8356"
"3","247","A","30-39 YEARS","4","7742"
"3","247","A","40-49 YEARS","3","8894"
"3","247","C","5-9 YEARS","9","3729"
"3","247","A","50-59 YEARS","1","8474"
"3","248","C","10-14 YEARS","1","2730"
"3","248","C","15-19 YEARS","2","2830"
"3","248","A","30-39 YEARS","2","5104"
"3","248","C","5-9 YEARS","2","2365"
"3","248","A","50-59 YEARS","1","6343"
"3","249","C","10-14 YEARS","52","3421"
"3","249","C","15-19 YEARS","24","3201"
"3","249","A","20-29 YEARS","12","6013"
"3","249","A","30-39 YEARS","23","6787"
"3","249","A","40-49 YEARS","22","8373"
"3","249","C","5-9 YEARS","58","3002"
"3","249","A","50-59 YEARS","24","7694"
"3","250","C","10-14 YEARS","6","4377"
"3","250","C","15-19 YEARS","1","4183"
"3","250","A","30-39 YEARS","3","8940"
"3","250","A","40-49 YEARS","1","10814"
"3","250","C","5-9 YEARS","2","4089"
"3","250","A","50-59 YEARS","2","10062"
"3","251","C","10-14 YEARS","1","4790"
"3","251","A","20-29 YEARS","1","10697"
"3","251","A","30-39 YEARS","1","10388"
"3","251","A","40-49 YEARS","1","13729"
"3","251","C","5-9 YEARS","0","4756"
"3","251","A","50-59 YEARS","2","11372"
"3","252","C","10-14 YEARS","41","4006"
"3","252","C","15-19 YEARS","15","3838"
"3","252","A","30-39 YEARS","2","7255"
"3","252","A","40-49 YEARS","2","9166"
"3","252","C","5-9 YEARS","63","3449"
"3","252","A","50-59 YEARS","5","7664"
"3","253","C","10-14 YEARS","6","6903"
"3","253","C","15-19 YEARS","9","6808"
"3","253","A","20-29 YEARS","5","14055"
"3","253","A","30-39 YEARS","4","15177"
"3","253","A","40-49 YEARS","7","20049"
"3","253","C","5-9 YEARS","3","6505"
"3","253","A","50-59 YEARS","5","16385"
"3","254","C","10-14 YEARS","27","9796"
"3","254","C","15-19 YEARS","9","9750"
"3","254","A","20-29 YEARS","8","17009"
"3","254","A","30-39 YEARS","29","20942"
"3","254","A","40-49 YEARS","15","22548"
"3","254","C","5-9 YEARS","47","9356"
"3","254","A","50-59 YEARS","18","18591"
"3","255","C","10-14 YEARS","8","9228"
"3","255","C","15-19 YEARS","4","8888"
"3","255","A","20-29 YEARS","3","17082"
"3","255","A","30-39 YEARS","10","18892"
"3","255","A","40-49 YEARS","2","21726"
"3","255","C","5-9 YEARS","12","8896"
"3","255","A","50-59 YEARS","1","19311"
"3","256","C","10-14 YEARS","7","3473"
"3","256","C","15-19 YEARS","2","3311"
"3","256","A","20-29 YEARS","2","6623"
"3","256","A","30-39 YEARS","9","6734"
"3","256","A","40-49 YEARS","6","8859"
"3","256","C","5-9 YEARS","6","3178"
"3","256","A","50-59 YEARS","6","6842"
"3","257","C","10-14 YEARS","1","3906"
"3","257","C","15-19 YEARS","2","5176"
"3","257","A","30-39 YEARS","3","9373"
"3","257","C","5-9 YEARS","8","3936"
"3","257","A","50-59 YEARS","2","9243"
"3","258","C","10-14 YEARS","7","5113"
"3","258","C","15-19 YEARS","1","5194"
"3","258","A","20-29 YEARS","2","10797"
"3","258","A","30-39 YEARS","8","10783"
"3","258","A","40-49 YEARS","3","13212"
"3","258","C","5-9 YEARS","7","4770"
"3","258","A","50-59 YEARS","1","12285"
"3","259","C","10-14 YEARS","8","2859"
"3","259","C","15-19 YEARS","6","2939"
"3","259","A","20-29 YEARS","5","5710"
"3","259","A","30-39 YEARS","4","5994"
"3","259","A","40-49 YEARS","4","7363"
"3","259","C","5-9 YEARS","8","2759"
"3","259","A","50-59 YEARS","1","6812"
"3","260","C","10-14 YEARS","2","8406"
"3","260","A","20-29 YEARS","4","15798"
"3","260","A","30-39 YEARS","1","16371"
"3","260","A","40-49 YEARS","2","21086"
"3","260","C","5-9 YEARS","3","8054"
"3","260","A","50-59 YEARS","2","18337"
"3","261","C","10-14 YEARS","25","9280"
"3","261","C","15-19 YEARS","15","8865"
"3","261","A","20-29 YEARS","5","14581"
"3","261","A","30-39 YEARS","6","17040"
"3","261","A","40-49 YEARS","7","20550"
"3","261","C","5-9 YEARS","25","8156"
"3","261","A","50-59 YEARS","5","18084"
"3","262","C","10-14 YEARS","7","5487"
"3","262","C","15-19 YEARS","1","5890"
"3","262","A","20-29 YEARS","1","10040"
"3","262","A","30-39 YEARS","1","10476"
"3","262","A","40-49 YEARS","3","11993"
"3","262","C","5-9 YEARS","4","4622"
"3","262","A","50-59 YEARS","4","11296"
"3","263","C","10-14 YEARS","96","6009"
"3","263","C","15-19 YEARS","32","6070"
"3","263","A","20-29 YEARS","20","10241"
"3","263","A","30-39 YEARS","39","11557"
"3","263","A","40-49 YEARS","28","13682"
"3","263","C","5-9 YEARS","136","5477"
"3","263","A","50-59 YEARS","17","11846"
"3","264","C","10-14 YEARS","56","3658"
"3","264","C","15-19 YEARS","19","4129"
"3","264","A","20-29 YEARS","6","6326"
"3","264","A","30-39 YEARS","24","7019"
"3","264","A","40-49 YEARS","20","8244"
"3","264","C","5-9 YEARS","47","3263"
"3","264","A","50-59 YEARS","8","7259"
"3","265","C","10-14 YEARS","62","8895"
"3","265","C","15-19 YEARS","25","12255"
"3","265","A","20-29 YEARS","12","29418"
"3","265","A","30-39 YEARS","9","20831"
"3","265","A","40-49 YEARS","13","23249"
"3","265","C","5-9 YEARS","68","8394"
"3","265","A","50-59 YEARS","9","19809"
"3","266","C","15-19 YEARS","1","2286"
"3","266","A","20-29 YEARS","1","3903"
