"zip3","FIPS","pop2010"
"224","51103",11391
"225","51103",11391
"242","51105",25587
"244","51678",7042
"201","51107",312311
"220","51107",312311
"229","51109",33153
"230","51109",33153
"231","51109",33153
"239","51111",12914
"245","51680",75568
"227","51113",13308
"229","51113",13308
"201","51683",37821
"201","51685",14273
"241","51690",13821
"230","51115",8978
"231","51115",8978
"239","51117",32727
"245","51117",32727
"231","51119",10959
"230","51119",10959
"240","51121",94392
"241","51121",94392
"229","51125",15020
"244","51125",15020
"245","51125",15020
"231","51127",18429
"230","51127",18429
"236","51700",180719
"235","51710",242803
"233","51131",12389
"234","51131",12389
"225","51133",12330
"224","51133",12330
"242","51720",3958
"238","51135",15853
"239","51135",15853
"229","51137",33481
"225","51137",33481
"224","51137",33481
"226","51139",24042
"228","51139",24042
"241","51141",18490
"240","51141",18490
"238","51730",32420
"245","51143",63506
"241","51143",63506
"240","51143",63506
"236","51735",12150
"237","51740",95535
"230","51145",28046
"231","51145",28046
"239","51147",23368
"238","51149",35725
"201","51153",402002
"221","51153",402002
"220","51153",402002
"241","51155",34872
"243","51155",34872
"240","51155",34872
"241","51750",16408
"226","51157",7373
"227","51157",7373
"201","51157",7373
"232","51760",204214
"231","51760",204214
"225","51159",9254
"224","51159",9254
"240","51770",97032
"241","51770",97032
"240","51161",92376
"241","51161",92376
"245","51163",22307
"244","51163",22307
"228","51165",76314
"244","51165",76314
"242","51167",28897
"246","51167",28897
"241","51775",24802
"242","51169",23177
"228","51171",41993
"226","51171",41993
"243","51173",32208
"238","51175",18570
"224","51177",122397
"225","51177",122397
"224","51179",128961
"225","51179",128961
"244","51790",23746
"234","51800",84585
"238","51181",7058
"238","51183",12087
"246","51185",45078
"243","51185",45078
"234","51810",437994
"235","51810",437994
"226","51187",37575
"243","51191",54876
"242","51191",54876
"229","51820",21006
"225","51193",17454
"224","51193",17454
"231","51830",14068
"226","51840",26203
"242","51195",41452
"243","51197",29235
"236","51199",65464
"054","50001",36821
"057","50001",36821
"052","50003",37125
"053","50003",37125
"057","50003",37125
"051","50003",37125
"058","50005",31227
"050","50005",31227
"054","50007",156545
"059","50009",6306
"058","50009",6306
"054","50011",47746
"054","50013",6970
"056","50015",24475
"054","50015",24475
"050","50017",28936
"056","50017",28936
"058","50019",27231
"057","50021",61642
"056","50023",59534
"051","50025",44513
"053","50025",44513
"050","50027",56670
"051","50027",56670
"057","50027",56670
"991","53001",18728
"993","53001",18728
"994","53003",21623
"993","53005",175177
"988","53007",72453
"983","53009",71404
"986","53011",425363
"993","53013",4078
"986","53015",102410
"985","53015",102410
"988","53017",38431
"991","53019",7551
"993","53021",78163
"993","53023",2266
"993","53025",89120
"988","53025",89120
"991","53025",89120
"985","53027",72797
"982","53029",78506
"983","53031",29872
"980","53033",1931249
"981","53033",1931249
"982","53033",1931249
"983","53035",251133
"980","53035",251133
"981","53035",251133
"989","53037",40915
"980","53037",40915
"993","53039",20318
"986","53039",20318
"983","53041",75455
"985","53041",75455
"990","53043",10570
"991","53043",10570
"985","53045",60699
"988","53047",41120
"991","53047",41120
"985","53049",20920
"986","53049",20920
"991","53051",13001
"983","53053",795225
"984","53053",795225
"985","53053",795225
"982","53055",15769
"982","53057",116901
"986","53059",11066
"982","53061",713335
"980","53061",713335
"990","53063",471221
"992","53063",471221
"990","53065",43531
"991","53065",43531
"985","53067",252264
"983","53067",252264
"986","53069",3978
"993","53071",58781
"982","53073",201140
"991","53075",44776
"990","53075",44776
"993","53075",44776
"989","53077",243231
"539","55001",20875
"544","55001",20875
"546","55001",20875
"545","55003",16157
"548","55003",16157
"548","55005",45870
"547","55005",45870
"540","55005",45870
"548","55007",15014
"543","55009",248007
"541","55009",248007
"542","55009",248007
"546","55011",13587
"547","55011",13587
"548","55013",15457
"541","55015",48971
"530","55015",48971
"547","55017",62415
"547","55019",34690
"544","55019",34690
"539","55021",56833
"535","55021",56833
"546","55023",16644
"538","55023",16644
"537","55025",488073
"535","55025",488073
"530","55027",88759
"539","55027",88759
"535","55027",88759
"542","55029",27785
"548","55031",44159
"547","55033",43857
"547","55035",98736
"541","55037",4423
"530","55039",101633
"549","55039",101633
"539","55039",101633
"545","55041",9304
"541","55041",9304
"544","55041",9304
"538","55043",51208
"535","55043",51208
"535","55045",36842
"539","55047",19051
"549","55047",19051
"535","55049",23687
"545","55051",5916
"546","55053",20449
"535","55055",83686
"530","55055",83686
"531","55055",83686
"539","55057",26664
"546","55057",26664
"531","55059",166426
"542","55061",20574
"546","55063",114638
"535","55065",16836
"538","55065",16836
"544","55067",19977
"544","55069",28743
"545","55069",28743
"542","55071",81442
"530","55071",81442
"544","55073",134063
"541","55075",41749
"539","55077",15404
"549","55077",15404
"541","55078",4232
"532","55079",947735
"531","55079",947735
"546","55081",44673
"541","55083",37660
"545","55085",35998
"544","55085",35998
"541","55087",176695
"549","55087",176695
"530","55089",86395
"547","55091",7469
"540","55093",41019
"547","55093",41019
"548","55095",44205
"540","55095",44205
"544","55097",70019
"549","55097",70019
"545","55099",14159
"544","55099",14159
"531","55101",195408
"534","55101",195408
"535","55103",18021
"546","55103",18021
"539","55103",18021
"535","55105",160331
"545","55107",14755
"548","55107",14755
"547","55107",14755
"539","55111",61976
"535","55111",61976
"548","55113",16557
"544","55115",41949
"541","55115",41949
"549","55115",41949
"530","55117",115507
"540","55109",84345
"544","55119",20689
"547","55119",20689
"547","55121",28816
"546","55121",28816
"546","55123",29773
"545","55125",21430
"531","55127",102228
"535","55127",102228
"548","55129",15911
"530","55131",131887
"530","55133",389891
"531","55133",389891
"549","55135",52410
"549","55137",24496
"549","55139",166994
"544","55141",74749
"264","54001",16589
"262","54001",16589
"263","54001",16589
"254","54003",104169
"251","54005",24629
"252","54005",24629
"250","54005",24629
"255","54005",24629
"266","54007",14523
"263","54007",14523
"260","54009",24069
"257","54011",96319
"255","54011",96319
"252","54013",7627
"261","54013",7627
"250","54015",9386
"251","54015",9386
"252","54015",9386
"266","54015",9386
"264","54017",8202
"263","54017",8202
"258","54019",46039
"250","54019",46039
"259","54019",46039
"251","54019",46039
"266","54019",46039
"264","54021",8693
"263","54021",8693
"266","54021",8693
"252","54021",8693
"261","54021",8693
"267","54023",11937
"268","54023",11937
"249","54025",35480
"259","54025",35480
"267","54027",23964
"268","54027",23964
"254","54027",23964
"260","54029",30676
"268","54031",14025
"263","54033",69099
"265","54033",69099
"264","54033",69099
"252","54035",29211
"261","54035",29211
"254","54037",53498
"253","54039",193063
"251","54039",193063
"250","54039",193063
"252","54039",193063
"264","54041",16372
"263","54041",16372
"255","54043",21720
"250","54043",21720
"250","54045",36743
"256","54045",36743
"255","54045",36743
"251","54045",36743
"265","54049",56418
"260","54051",33107
"255","54053",27324
"251","54053",27324
"252","54053",27324
"248","54047",22113
"247","54055",62264
"259","54055",62264
"258","54055",62264
"267","54057",28212
"256","54059",26839
"248","54059",26839
"265","54061",96189
"249","54063",13502
"254","54065",17541
"266","54067",26233
"262","54067",26233
"250","54067",26233
"260","54069",44443
"268","54071",7695
"261","54073",7605
"249","54075",8719
"262","54075",8719
"264","54077",33520
"263","54077",33520
"267","54077",33520
"265","54077",33520
"255","54079",55486
"250","54079",55486
"251","54079",55486
"252","54079",55486
"259","54081",78859
"258","54081",78859
"250","54081",78859
"251","54081",78859
"262","54083",29405
"264","54085",10449
"261","54085",10449
"263","54085",10449
"252","54087",14926
"250","54087",14926
"259","54089",13927
"249","54089",13927
"264","54091",16895
"263","54091",16895
"262","54093",7141
"264","54095",9208
"261","54095",9208
"263","54095",9208
"262","54097",24254
"255","54099",42481
"256","54099",42481
"257","54099",42481
"262","54101",9154
"261","54103",16583
"264","54103",16583
"265","54103",16583
"263","54103",16583
"261","54105",5717
"261","54107",86956
"258","54109",23796
"248","54109",23796
"247","54109",23796
"259","54109",23796
"820","56001",36299
"824","56003",11668
"827","56005",46133
"823","56007",15885
"826","56007",15885
"822","56009",13833
"826","56009",13833
"827","56011",7083
"825","56013",40123
"826","56013",40123
"823","56013",40123
"822","56015",13249
"824","56017",4812
"828","56019",8569
"826","56019",8569
"820","56021",91738
"831","56023",18106
"826","56025",75450
"822","56027",2484
"824","56029",28205
"821","56029",28205
"822","56031",8667
"828","56033",29116
"829","56035",10247
"831","56035",10247
"829","56037",43806
"823","56037",43806
"830","56039",21294
"834","56039",21294
"829","56041",21118
"824","56043",8533
"827","56045",7208
