"2000","378","A","248123"
"2000","378","C","56841"
"2000","378","O","64786"
"2000","379","A","194211"
"2000","379","C","66960"
"2000","379","O","46902"
"2000","380","A","49933"
"2000","380","O","24592"
"2000","381","A","413176"
"2000","381","C","57196"
"2000","381","O","79576"
"2000","382","O","2563"
"2000","383","A","35105"
"2000","384","A","20530"
"2000","384","C","12140"
"2000","384","O","6549"
"2000","385","A","80459"
"2000","385","C","12827"
"2000","385","O","29509"
"2000","386","A","124365"
"2000","387","O","7535"
"2000","388","A","32096"
"2000","388","C","54066"
"2000","388","O","26434"
"2000","389","O","3735"
"2000","390","A","128883"
"2000","390","O","31535"
"2000","391","A","115357"
"2000","391","C","22136"
"2000","392","A","67166"
"2000","393","A","27891"
"2000","393","O","9276"
"2000","394","A","45893"
"2000","395","A","194709"
"2000","395","C","85500"
"2000","395","O","75931"
"2000","396","C","10331"
"2000","397","A","44659"
"2000","397","C","12811"
"2000","397","O","13666"
"2000","400","A","106468"
"2000","400","O","15504"
"2000","401","A","35725"
"2000","402","A","370235"
"2000","402","C","135195"
"2000","402","O","165326"
"2000","403","A","115874"
"2000","403","C","20127"
"2000","404","A","47414"
"2000","406","A","13292"
"2000","407","A","13722"
"2000","407","O","6047"
"2000","410","A","233294"
"2000","410","C","96158"
"2000","410","O","103297"
"2000","411","A","73562"
"2000","411","C","8499"
"2000","411","O","28450"
"2000","415","O","4479"
"2000","420","A","31423"
"2000","421","A","50234"
"2000","421","C","24153"
"2000","421","O","11095"
"2000","422","A","68315"
"2000","422","O","18276"
"2000","427","A","40449"
"2000","427","C","21181"
"2000","427","O","3785"
"2000","430","A","163798"
"2000","430","C","45466"
"2000","430","O","86030"
"2000","431","A","136949"
"2000","431","C","49320"
"2000","431","O","22388"
"2000","432","A","227235"
"2000","433","A","49934"
"2000","433","C","13380"
"2000","433","O","7200"
"2000","434","A","23781"
"2000","434","C","10919"
"2000","434","O","10299"
"2000","435","A","112738"
"2000","435","C","63087"
"2000","435","O","39851"
"2000","436","A","156783"
"2000","436","C","79015"
"2000","436","O","27731"
"2000","437","A","23577"
