"mergeID","zip","state_ers","county_cl_ers","zip3","FIPS_ers","pop2010_ers","RUCC_2013_ers","urbanmarker"
"KS russell county","67673","KS","russell county","676","20167","6,970",7,0
"KS russell county","67665","KS","russell county","676","20167","6,970",7,0
"KS saline county","67470","KS","saline county","674","20169","55,606",5,0
"KS saline county","67401","KS","saline county","674","20169","55,606",5,0
"KS saline county","67402","KS","saline county","674","20169","55,606",5,0
"KS saline county","67448","KS","saline county","674","20169","55,606",5,0
"KS saline county","67425","KS","saline county","674","20169","55,606",5,0
"KS saline county","67416","KS","saline county","674","20169","55,606",5,0
"KS saline county","67442","KS","saline county","674","20169","55,606",5,0
"KS saline county","67456","KS","saline county","674","20169","55,606",5,0
"KS scott county","67863","KS","scott county","678","20171","4,936",7,0
"KS scott county","67871","KS","scott county","678","20171","4,936",7,0
"KS sedgwick county","67202","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67026","KS","sedgwick county","670","20173","498,365",2,1
"KS sedgwick county","67215","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67052","KS","sedgwick county","670","20173","498,365",2,1
"KS sedgwick county","67149","KS","sedgwick county","671","20173","498,365",2,1
"KS sedgwick county","67001","KS","sedgwick county","670","20173","498,365",2,1
"KS sedgwick county","67227","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67209","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67226","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67207","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67030","KS","sedgwick county","670","20173","498,365",2,1
"KS sedgwick county","67235","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67060","KS","sedgwick county","670","20173","498,365",2,1
"KS sedgwick county","67201","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67220","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67276","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67016","KS","sedgwick county","670","20173","498,365",2,1
"KS sedgwick county","67067","KS","sedgwick county","670","20173","498,365",2,1
"KS sedgwick county","67278","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67206","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67110","KS","sedgwick county","671","20173","498,365",2,1
"KS sedgwick county","67037","KS","sedgwick county","670","20173","498,365",2,1
"KS sedgwick county","67228","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67101","KS","sedgwick county","671","20173","498,365",2,1
"KS sedgwick county","67025","KS","sedgwick county","670","20173","498,365",2,1
"KS sedgwick county","67213","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67214","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67108","KS","sedgwick county","671","20173","498,365",2,1
"KS sedgwick county","67203","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67204","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67205","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67210","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67219","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67055","KS","sedgwick county","670","20173","498,365",2,1
"KS sedgwick county","67223","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67218","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67230","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67211","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67232","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67208","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67147","KS","sedgwick county","671","20173","498,365",2,1
"KS sedgwick county","67050","KS","sedgwick county","670","20173","498,365",2,1
"KS sedgwick county","67217","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67212","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67221","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67277","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67260","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67275","KS","sedgwick county","672","20173","498,365",2,1
"KS sedgwick county","67216","KS","sedgwick county","672","20173","498,365",2,1
"KS seward county","67901","KS","seward county","679","20175","22,952",5,0
"KS seward county","67905","KS","seward county","679","20175","22,952",5,0
"KS seward county","67859","KS","seward county","678","20175","22,952",5,0
"KS shawnee county","66402","KS","shawnee county","664","20177","177,934",3,1
"KS shawnee county","66611","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66604","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66606","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66616","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66409","KS","shawnee county","664","20177","177,934",3,1
"KS shawnee county","66618","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66610","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66620","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66617","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66622","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66605","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66533","KS","shawnee county","665","20177","177,934",3,1
"KS shawnee county","66626","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66612","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66609","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66615","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66637","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66539","KS","shawnee county","665","20177","177,934",3,1
"KS shawnee county","66647","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66652","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66542","KS","shawnee county","665","20177","177,934",3,1
"KS shawnee county","66667","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66675","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66624","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66692","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66699","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66628","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66603","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66614","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66636","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66601","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66607","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66608","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66420","KS","shawnee county","664","20177","177,934",3,1
"KS shawnee county","66653","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66619","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66642","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66546","KS","shawnee county","665","20177","177,934",3,1
"KS shawnee county","66625","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66683","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66621","KS","shawnee county","666","20177","177,934",3,1
"KS shawnee county","66629","KS","shawnee county","666","20177","177,934",3,1
"KS sheridan county","67740","KS","sheridan county","677","20179","2,556",9,0
"KS sheridan county","67757","KS","sheridan county","677","20179","2,556",9,0
"KS sherman county","67733","KS","sherman county","677","20181","6,010",7,0
"KS sherman county","67741","KS","sherman county","677","20181","6,010",7,0
"KS sherman county","67735","KS","sherman county","677","20181","6,010",7,0
"KS smith county","67628","KS","smith county","676","20183","3,853",9,0
"KS smith county","66951","KS","smith county","669","20183","3,853",9,0
"KS smith county","67638","KS","smith county","676","20183","3,853",9,0
"KS smith county","66967","KS","smith county","669","20183","3,853",9,0
"KS smith county","66932","KS","smith county","669","20183","3,853",9,0
"KS smith county","66952","KS","smith county","669","20183","3,853",9,0
"KS stafford county","67557","KS","stafford county","675","20185","4,437",9,0
"KS stafford county","67576","KS","stafford county","675","20185","4,437",9,0
"KS stafford county","67545","KS","stafford county","675","20185","4,437",9,0
"KS stafford county","67578","KS","stafford county","675","20185","4,437",9,0
"KS stanton county","67855","KS","stanton county","678","20187","2,235",9,0
"KS stanton county","67862","KS","stanton county","678","20187","2,235",9,0
"KS stevens county","67951","KS","stevens county","679","20189","5,724",7,0
"KS stevens county","67952","KS","stevens county","679","20189","5,724",7,0
"KS sumner county","67103","KS","sumner county","671","20191","24,132",2,1
"KS sumner county","67140","KS","sumner county","671","20191","24,132",2,1
"KS sumner county","67119","KS","sumner county","671","20191","24,132",2,1
"KS sumner county","67031","KS","sumner county","670","20191","24,132",2,1
"KS sumner county","67013","KS","sumner county","670","20191","24,132",2,1
"KS sumner county","67106","KS","sumner county","671","20191","24,132",2,1
"KS sumner county","67022","KS","sumner county","670","20191","24,132",2,1
"KS sumner county","67120","KS","sumner county","671","20191","24,132",2,1
"KS sumner county","67004","KS","sumner county","670","20191","24,132",2,1
"KS sumner county","67152","KS","sumner county","671","20191","24,132",2,1
"KS sumner county","67105","KS","sumner county","671","20191","24,132",2,1
"KS sumner county","67051","KS","sumner county","670","20191","24,132",2,1
"KS thomas county","67701","KS","thomas county","677","20193","7,900",7,0
"KS thomas county","67734","KS","thomas county","677","20193","7,900",7,0
"KS thomas county","67732","KS","thomas county","677","20193","7,900",7,0
"KS thomas county","67753","KS","thomas county","677","20193","7,900",7,0
"KS thomas county","67743","KS","thomas county","677","20193","7,900",7,0
"KS trego county","67631","KS","trego county","676","20195","3,001",9,0
"KS trego county","67656","KS","trego county","676","20195","3,001",9,0
"KS trego county","67672","KS","trego county","676","20195","3,001",9,0
"KS wabaunsee county","66431","KS","wabaunsee county","664","20197","7,053",3,1
"KS wabaunsee county","66501","KS","wabaunsee county","665","20197","7,053",3,1
"KS wabaunsee county","66834","KS","wabaunsee county","668","20197","7,053",3,1
"KS wabaunsee county","66507","KS","wabaunsee county","665","20197","7,053",3,1
"KS wabaunsee county","66423","KS","wabaunsee county","664","20197","7,053",3,1
"KS wabaunsee county","66401","KS","wabaunsee county","664","20197","7,053",3,1
"KS wabaunsee county","66526","KS","wabaunsee county","665","20197","7,053",3,1
"KS wallace county","67758","KS","wallace county","677","20199","1,485",9,0
